flare;radio_flux_10.7cm;sesc_sunspot_number;sunspot_area;goes15_xray_bkgd_flux;mwl_alpha;mwl_beta;mwl_gamma;mwl_beta_gamma;mwl_delta;mwl_beta_delta;mwl_beta_gamma_delta;mwl_gamma_delta
0;0.167075;0.34533223;-0.51636788;-0.07503654;1;1;0;0;0;0;0;0
0;0.0957151;0.04439448;-0.60230667;-0.24659596;1;1;0;0;0;0;0;0
0;-0.0707912;0.49580111;-0.39605358;-0.01785007;1;1;0;0;0;0;0;0
1;-0.1897243;0.49580111;-0.15542499;-0.16081625;1;1;0;1;0;0;0;0
0;-0.1897243;0.52589488;-0.03511069;-0.24659596;1;1;0;0;0;1;0;0
0;0.167075;0.43561356;-0.12104947;-0.28948582;1;1;0;1;0;0;1;0
0;0.1908616;1.00739528;-0.01792293;-0.23229935;1;1;0;1;0;0;0;0
0;0.6190207;0.72150442;0.01645258;0.01074317;1;1;0;1;0;0;0;0
0;0.9520334;1.579177;0.46333426;0.25378568;1;1;0;0;0;0;0;0
0;0.97582;1.20300482;0.54927304;0.25378568;1;1;0;0;0;0;0;0
0;0.9520334;1.15786415;0.60083632;0.38245525;0;1;0;0;0;0;0;0
0;1.0233933;1.12777038;0.85865267;0.21089582;0;1;0;0;0;0;1;0
1;1.0233933;0.99234839;0.6867751;0.21089582;1;1;0;0;0;0;0;0
0;0.8806735;1.11272349;0.23989342;0.75416732;1;1;0;0;0;0;0;0
0;0.8093137;0.52589488;0.06801585;0.56831128;1;1;0;0;0;0;0;0
0;0.7141672;-0.00074618;-0.3101148;0.53971805;1;1;0;0;0;0;0;0
0;0.7617405;0.05944137;-0.4304291;0.21089582;1;1;0;0;0;0;0;0
0;0.5952341;0.37542601;-0.41324134;-0.03214669;1;1;0;0;0;0;0;0
0;0.5238743;-0.00074618;-0.46480461;-0.16081625;1;1;0;0;0;0;0;0
0;0.4049412;0.11962892;-0.46480461;-0.17511287;1;1;0;0;0;0;0;0
0;0.2384349;-0.60262167;-0.5507434;-0.18940949;1;1;0;0;0;0;0;0
0;0.1908616;-0.51234035;-0.53355564;0.02503978;1;1;0;0;0;0;0;0
0;0.2146482;-0.43710591;-0.53355564;-0.20370611;1;0;0;0;0;0;0;0
0;0.2622215;-0.39196525;-0.63668218;-0.20370611;1;1;0;0;0;0;0;0
0;0.2384349;0.08953515;-0.67105769;-0.13222302;1;1;0;0;0;0;0;0
0;0.2384349;0.08953515;-0.68824545;-0.03214669;1;1;0;0;0;0;0;0
0;0.167075;-0.16626194;-0.80855975;-0.01785007;1;1;0;0;0;0;0;0
0;0.2622215;-0.46719969;-0.5507434;0.09652288;1;1;0;0;0;0;0;0
0;0.476301;0.58608243;-0.27573929;-0.1179264;1;1;0;0;0;0;0;0
0;0.6903806;1.05253594;-0.01792293;-0.00355345;1;1;0;0;0;0;0;0
0;0.7379538;1.23309859;0.29145669;0.09652288;1;1;0;0;0;0;0;0
0;0.4525144;1.47384879;0.17114239;-0.01785007;1;1;0;1;0;0;0;0
0;0.3335813;1.59422389;0.05082809;0.21089582;1;1;0;0;0;0;0;0
0;0.8568869;1.38356747;0.05082809;0.82565042;1;1;0;0;0;0;0;0
0;0.9044602;2.36161515;0.10239137;0.52542143;1;1;0;0;0;0;0;0
0;1.0947531;1.75973965;0.39458323;0.22519244;1;1;0;0;0;0;0;0
0;1.2374728;1.27823925;0.9274037;0.12511611;1;1;0;0;0;0;0;0
0;1.6418453;1.6995521;1.33990986;0.52542143;1;1;0;1;0;0;0;0
0;1.8083517;1.98544296;2.07898341;0.51112481;1;1;0;0;0;0;0;0
1;2.0224312;1.92525541;1.47741192;0.43964172;1;1;0;1;0;0;0;0
0;1.974858;0.78169197;1.4430364;2.39827844;1;1;0;0;0;0;1;0
0;1.7607784;1.66945833;1.71804051;0.82565042;1;1;0;1;0;0;0;0
0;1.4991256;1.36852058;2.06179565;0.43964172;1;1;0;0;0;0;1;0
0;1.3801925;0.85692641;1.42584865;0.25378568;1;1;0;0;0;0;1;0
0;1.3088327;1.36852058;0.85865267;0.52542143;1;1;0;1;0;0;0;0
1;1.0471799;1.72964588;0.60083632;0.59690452;0;1;0;1;0;0;0;0
0;1.0471799;1.14281727;0.63521183;0.53971805;1;1;0;1;0;0;0;0
0;1.0709665;1.12777038;0.54927304;0.9686166;1;1;0;0;0;0;0;0
0;1.1898996;0.54094177;1.13365678;0.9686166;1;1;0;0;0;0;0;0
0;1.0471799;0.78169197;1.28834659;0.46823496;1;1;0;0;0;0;0;0
1;1.5229122;1.51898945;2.02742014;0.23948906;0;1;0;1;0;0;0;0
1;1.7607784;1.83497409;2.54305284;1.96937989;0;1;0;0;0;0;1;0
1;1.9510714;1.72964588;2.07898341;0.9686166;1;1;0;0;0;0;1;0
0;1.6418453;1.77478654;1.58053846;0.82565042;1;1;0;0;0;0;1;0
0;1.5466989;2.04563051;1.71804051;0.59690452;1;1;0;1;0;0;0;0
0;1.2850461;2.09077117;1.51178743;0.28237892;1;1;0;1;0;0;0;0
0;1.0709665;1.74469276;0.78990164;0.55401467;1;1;0;0;0;0;0;0
0;0.8568869;1.50394256;0.84146491;0.43964172;1;1;0;0;0;0;0;0
0;0.666594;0.69141064;0.25708118;0.32526877;1;1;0;0;0;0;0;0
0;0.666594;0.58608243;-0.15542499;-0.01785007;1;1;0;1;0;0;0;0
0;0.7855271;0.45066045;0.05082809;0.29667553;1;1;0;1;0;0;0;0
1;1.0947531;1.12777038;0.48052202;0.35386201;1;1;0;1;0;0;0;0
0;0.8331003;1.65441144;0.51489753;1.96937989;1;1;0;1;0;0;0;0
0;1.4039792;1.60927078;0.8070894;0.61120114;1;1;0;1;0;0;0;0
0;1.8321383;2.31647449;1.5633507;1.11158278;1;1;0;1;0;0;0;0
1;2.7360298;3.15910018;2.02742014;1.25454897;1;1;0;1;0;0;0;0
1;3.1879755;3.98667899;2.52586509;4.5427712;1;1;0;0;0;0;1;0
0;2.973896;3.94153833;2.6805549;1.96937989;1;1;0;1;0;0;0;0
1;2.783603;3.70078813;2.01023238;1.68344752;1;1;0;1;0;0;0;0
1;2.5933101;2.60236535;1.97585687;1.11158278;1;1;0;1;0;0;0;0
1;2.474377;2.31647449;2.11335892;4.5427712;1;1;0;1;0;0;0;0
1;2.1651509;2.03058362;2.57742836;2.97014318;1;1;0;1;0;1;0;0
1;2.8073896;2.3014276;2.95555901;2.11234607;1;1;0;1;0;1;0;0
1;2.5219502;2.55722468;3.02431004;1.39751515;1;1;0;1;0;0;1;0
1;2.4505904;1.74469276;2.97274677;1.8264137;1;1;0;1;0;0;1;0
0;2.2602974;2.34656826;2.47430182;0.9686166;1;1;0;1;0;0;1;0
1;2.1175777;2.21114627;1.78679154;0.82565042;1;1;0;1;0;0;1;0
1;2.2602974;1.83497409;1.30553435;3.39904173;1;1;0;1;0;0;1;0
0;1.8321383;1.51898945;1.39147313;1.11158278;1;1;0;0;0;0;1;0
0;1.6894186;1.18795793;1.18522005;1.11158278;1;1;0;1;0;0;1;0
1;1.7132052;1.18795793;0.96177921;0.9686166;1;1;0;1;0;0;1;0
1;1.6418453;1.03748905;0.97896697;1.54048134;1;1;0;1;0;0;0;0
1;1.3564059;0.9773015;0.85865267;0.9686166;1;1;0;1;0;0;0;0
1;1.2850461;1.63936455;1.08209351;1.11158278;1;1;0;0;0;0;1;0
1;1.4277658;1.42870813;0.34301996;0.8113538;1;1;0;1;0;0;0;0
1;1.166113;0.34533223;-0.0694862;7.2591287;1;1;0;1;0;0;0;0
0;1.1423264;0.73655131;0.06801585;0.32526877;0;1;0;0;0;0;0;0
0;1.1898996;0.61617621;0.37739548;0.15370935;1;1;0;0;0;0;0;0
0;1.2136862;1.17291104;1.23678332;0.82565042;1;1;0;0;0;0;0;0
0;0.8806735;0.43561356;0.60083632;0.76846394;1;1;0;0;0;0;0;0
0;0.7855271;-0.00074618;0.66958734;0.41104848;1;1;0;0;0;0;0;0
0;0.666594;-0.00074618;0.42895875;0.12511611;1;1;0;1;0;0;0;0
0;0.666594;0.0293476;0.41177099;-0.00355345;0;1;0;0;0;0;0;0
1;0.9044602;-0.03083995;0.39458323;0.9686166;0;1;0;1;0;0;0;0
0;0.8331003;0.57103554;0.63521183;0.82565042;1;1;0;0;0;0;0;0
0;0.97582;0.81178574;0.65239959;0.06792964;1;1;0;0;0;0;0;0
0;1.166113;0.78169197;0.53208529;0.18230259;1;1;0;0;0;0;0;0
0;1.0471799;0.84187952;0.37739548;0.1108195;1;1;0;0;0;0;0;0
0;1.0471799;0.28514468;0.06801585;0.22519244;1;1;0;0;0;0;0;0
0;1.2136862;1.03748905;-0.15542499;0.18230259;1;1;0;0;0;0;0;0
0;1.2612594;0.91711396;-0.0694862;0.36815863;1;1;0;0;0;0;0;0
0;1.5229122;1.05253594;0.01645258;0.4253451;1;1;0;0;0;0;0;0
0;1.8797115;1.02244217;0.30864445;0.82565042;1;1;0;0;0;0;0;0
1;2.0462179;1.51898945;1.11646902;1.54048134;1;1;0;0;0;0;0;0
1;2.1651509;1.68450521;1.61491397;1.54048134;1;1;0;0;0;0;1;0
0;2.1889376;1.14281727;2.09617116;0.73987071;1;1;0;1;0;0;1;0
0;2.2365108;1.06758283;2.28523649;1.68344752;1;1;0;1;0;0;1;0
1;2.4268037;0.76664508;2.04460789;0.9686166;1;1;0;0;0;1;1;0
1;2.0700045;0.78169197;2.04460789;1.39751515;1;1;0;0;0;0;1;0
0;1.974858;0.51084799;2.14773444;0.56831128;1;1;0;1;0;0;1;0
0;1.5942721;1.06758283;1.99304462;0.66838761;1;1;0;1;0;0;1;0
0;1.4991256;0.94720773;1.8039793;0.39675186;1;1;0;1;0;1;0;0
0;1.475339;0.70645753;1.75241603;0.66838761;1;1;0;0;0;0;1;0
1;1.1185397;0.46570733;1.58053846;0.45393834;1;1;0;0;0;0;1;0
1;0.8331003;-0.01579307;1.03053024;0.48253157;1;1;0;0;0;0;1;0
0;0.6903806;0.67636376;0.85865267;0.05363302;1;1;0;0;0;0;1;0
0;0.5000877;0.1497227;-0.00073518;0.06792964;1;1;0;0;0;0;0;0
0;0.3573679;0.19486336;-0.00073518;0.02503978;1;1;0;0;0;0;0;0
0;0.3573679;-0.13616816;0.01645258;0.21089582;1;1;0;0;0;0;0;0
0;0.4287278;-0.13616816;-0.12104947;-0.07503654;1;1;0;0;0;0;0;0
0;0.4287278;-0.01579307;-0.08667396;-0.08933316;1;1;0;0;0;0;0;0
0;0.476301;0.36037912;-0.12104947;-0.20370611;0;1;0;0;0;0;0;0
0;0.5238743;0.33028535;-0.20698826;-0.14651964;1;1;0;0;0;0;0;0
0;0.7141672;1.00739528;-0.00073518;0.16800597;1;1;0;0;0;0;0;0
0;0.8331003;1.02244217;-0.05229845;-0.01785007;1;1;0;0;0;0;0;0
0;0.9520334;0.42056667;-0.12104947;0.33956539;1;1;0;0;0;0;0;0
0;1.0947531;0.61617621;-0.0694862;0.29667553;1;1;0;0;0;0;0;0
1;1.1423264;0.1497227;-0.10386172;0.36815863;1;1;0;0;0;0;0;0
1;1.4991256;1.05253594;0.23989342;0.45393834;1;1;0;0;0;0;0;0
1;1.9272848;1.89516164;0.6867751;1.8264137;1;1;0;1;0;0;0;0
0;2.0700045;2.10581806;1.01334248;0.8113538;1;1;0;0;0;0;1;0
0;2.0462179;2.25628694;0.99615472;0.82565042;1;1;0;0;0;0;1;0
0;2.284084;2.85816243;1.21959556;0.72557409;1;1;0;0;0;0;1;0
0;2.2127242;2.76788111;1.06490575;0.82565042;1;1;0;1;0;0;0;0
0;1.9272848;2.24124005;0.85865267;0.9686166;1;1;0;1;0;0;0;0
1;1.9034981;1.60927078;0.53208529;0.82565042;0;1;0;0;0;0;0;0
0;1.5229122;1.77478654;0.41177099;0.65409099;1;1;0;0;0;0;0;0
0;1.3326193;0.61617621;0.41177099;0.32526877;1;1;0;0;0;0;0;0
1;1.0471799;0.99234839;1.04771799;1.25454897;1;1;0;0;0;0;0;0
1;0.8568869;0.72150442;0.51489753;0.22519244;1;1;0;0;0;0;0;0
0;0.6190207;0.85692641;0.18833015;0.06792964;1;1;0;0;0;0;0;0
0;0.6190207;0.82683263;-0.15542499;-0.01785007;1;1;0;0;0;0;0;0
0;0.5238743;0.94720773;-0.0694862;-0.03214669;1;1;0;0;0;0;0;0
0;0.6190207;1.0976766;0.03364034;-0.03214669;1;1;0;0;0;0;0;0
0;0.4049412;0.48075422;-0.1898005;-0.10362978;1;1;0;0;0;0;0;0
0;0.2622215;0.2700978;0.08520361;-0.14651964;1;1;0;0;0;0;0;0
0;0.3097947;0.04439448;-0.0694862;0.01074317;0;1;0;0;0;0;0;0
0;0.4287278;0.17981647;-0.46480461;-0.21800273;0;1;0;0;0;0;0;0
0;0.5714475;0.05944137;-0.46480461;-0.08933316;1;1;0;0;0;0;0;0
0;0.5476609;0.43561356;-0.3101148;0.13941273;1;1;0;0;0;0;0;0
0;0.6903806;0.73655131;-0.1898005;0.06792964;1;1;0;0;0;0;0;0
0;0.9282468;1.06758283;0.18833015;0.31097215;1;1;0;0;0;0;0;0
1;1.2374728;0.87197329;0.17114239;0.18230259;1;1;0;0;0;0;0;0
1;1.2612594;1.12777038;0.37739548;0.4253451;1;1;0;0;0;0;0;0
0;1.4991256;1.42870813;0.08520361;0.41104848;1;1;0;0;0;0;0;0
0;1.5942721;1.36852058;0.30864445;0.46823496;1;1;0;0;0;0;0;0
1;1.4039792;1.80488031;0.41177099;0.46823496;1;1;0;0;0;0;0;0
0;1.9986446;1.66945833;0.36020772;0.41104848;1;1;0;0;0;0;0;0
0;1.4515524;1.41366124;0.34301996;1.25454897;1;1;0;0;0;0;0;0
0;1.3088327;1.59422389;0.4461465;0.43964172;1;1;0;0;0;0;0;0
1;1.1423264;1.18795793;0.01645258;1.25454897;1;1;0;0;0;0;0;0
0;1.0709665;1.03748905;-0.01792293;0.15370935;1;1;0;0;0;0;0;0
0;1.0471799;1.20300482;-0.10386172;0.55401467;1;1;0;0;0;0;0;0
0;0.97582;1.20300482;-0.15542499;-0.07503654;1;1;0;0;0;0;0;0
0;1.0709665;1.56413011;0.27426893;0.05363302;1;1;0;0;0;0;0;0
1;1.2612594;1.11272349;0.23989342;0.23948906;1;1;0;0;0;0;0;0
0;0.6190207;1.02244217;0.29145669;0.55401467;1;1;0;0;0;0;0;0
1;0.7141672;0.72150442;0.10239137;-0.00355345;1;1;0;0;0;0;0;0
1;0.9044602;0.79673886;0.53208529;0.68268423;1;1;0;1;0;0;0;0
1;0.8806735;0.66131687;0.84146491;0.53971805;1;1;0;1;0;0;0;0
1;1.166113;0.76664508;0.89302818;0.59690452;1;1;0;1;0;0;0;0
0;1.665632;1.15786415;0.66958734;3.11310936;1;1;0;0;0;0;0;0
1;1.8321383;1.54908323;1.30553435;2.39827844;1;1;0;1;0;0;0;0
0;2.2602974;1.86506786;2.42273855;0.9686166;1;1;0;0;0;0;0;0
1;2.3792305;1.72964588;2.88680798;0.63979438;1;1;0;0;0;0;0;0
0;2.6646699;1.85002098;3.40244069;6.40133159;1;1;0;0;0;0;1;0
0;2.474377;1.62431766;3.7977591;0.59690452;1;1;0;0;0;0;0;0
0;2.474377;2.00048985;4.17588975;0.41104848;1;1;0;1;0;0;0;0
0;2.8073896;2.5421778;3.50556723;0.71127747;1;1;0;1;0;0;0;0
1;2.3316573;1.97039607;3.41962845;0.8113538;1;1;0;1;0;1;0;0
1;2.1175777;1.66945833;2.59461611;1.11158278;1;1;0;1;0;0;0;0
0;2.0224312;1.3384268;1.90710584;0.55401467;1;1;0;1;0;0;0;0
0;2.4981636;1.54908323;2.09617116;0.9686166;1;1;0;0;0;0;0;0
0;2.5457368;1.41366124;1.71804051;1.11158278;1;1;0;1;0;0;0;0
1;2.5457368;1.29328614;1.88991808;1.11158278;1;1;0;1;0;0;0;0
1;2.3792305;2.01553674;2.40555079;1.68344752;1;1;0;1;0;0;0;0
0;2.1651509;2.21114627;1.82116705;0.78276056;1;1;0;1;0;0;0;0
0;2.0937911;2.3014276;1.88991808;0.56831128;1;1;0;1;0;0;0;0
1;2.0937911;1.50394256;1.70085276;0.55401467;1;1;0;1;0;0;0;0
1;2.0937911;1.65441144;1.83835481;1.68344752;1;1;0;0;0;1;0;0
1;1.7369918;1.41366124;1.683665;0.66838761;1;1;0;0;0;1;0;0
0;1.6180587;1.72964588;1.82116705;0.63979438;1;1;0;0;0;1;0;0
1;1.5229122;1.3384268;0.96177921;0.49682819;1;1;0;0;0;1;0;0
0;1.6418453;0.90206707;0.96177921;0.4253451;1;1;0;0;0;0;1;0
1;1.8321383;1.11272349;1.13365678;1.39751515;1;1;0;1;0;0;1;0
1;1.9034981;0.96225462;1.54616294;4.25683883;1;1;0;0;0;0;0;0
1;2.2127242;1.95534919;2.04460789;8.1169258;0;1;0;1;0;0;0;0
1;2.2602974;2.43684958;2.23367322;3.54200791;1;1;0;0;0;0;1;0
1;2.7598164;1.6995521;2.21648546;1.25454897;1;1;0;0;0;0;1;0
1;2.8311763;2.01553674;3.53994274;1.96937989;1;1;0;0;0;1;0;0
1;2.5933101;2.37666204;2.62899163;1.68344752;1;1;0;1;0;0;0;0
1;2.474377;2.28638071;2.04460789;1.8264137;1;1;0;1;0;0;0;0
0;2.1413643;2.48199025;0.78990164;1.54048134;1;1;0;0;0;0;0;0
1;2.284084;2.6625529;1.47741192;1.39751515;1;1;0;0;0;0;1;0
1;2.1413643;2.24124005;1.15084454;0.82565042;1;1;0;1;0;0;1;0
1;2.0462179;2.31647449;1.23678332;0.9686166;1;1;0;0;0;0;0;0
0;2.2365108;2.40675581;0.65239959;1.54048134;1;1;0;0;0;0;0;0
1;2.1651509;2.21114627;0.65239959;1.11158278;1;1;0;0;0;0;0;0
1;2.6170967;2.55722468;0.72115061;1.11158278;1;1;0;1;0;0;0;0
0;2.5695235;3.14405329;1.54616294;1.25454897;1;1;0;1;0;1;1;0
0;2.474377;3.35470972;2.01023238;1.11158278;1;1;0;1;0;0;0;0
0;2.3792305;2.61741223;0.97896697;0.82565042;1;1;0;1;0;0;0;0
1;2.1889376;1.59422389;1.11646902;0.9686166;1;1;0;0;0;1;0;0
0;1.8797115;2.15095872;0.87584043;1.54048134;1;1;0;1;0;0;0;0
1;1.4991256;1.15786415;0.15395464;0.76846394;1;1;0;1;0;0;0;0
0;1.4277658;1.41366124;0.34301996;0.63979438;1;1;0;0;0;0;0;0
1;1.5942721;1.3384268;0.39458323;0.48253157;1;1;0;1;0;0;1;0
1;1.4515524;1.23309859;0.17114239;0.82565042;1;1;0;0;0;0;1;0
0;1.4991256;1.4588019;0.10239137;1.96937989;1;1;0;0;0;0;0;1
1;1.5942721;1.05253594;0.17114239;0.48253157;1;1;0;0;0;0;1;0
1;1.3801925;1.41366124;0.49770977;0.9686166;1;1;0;1;0;0;0;0
0;1.166113;1.68450521;0.85865267;0.19659921;0;1;0;1;0;0;0;0
0;1.1898996;1.42870813;0.5664608;0.16800597;1;1;0;1;0;0;0;0
1;1.166113;1.48889568;0.41177099;0.15370935;1;1;0;0;0;0;0;0
0;1.0471799;1.38356747;0.37739548;0.08222626;1;1;0;0;0;0;0;0
0;1.0233933;1.32337992;0.25708118;0.12511611;1;1;0;1;0;0;0;0
0;1.0709665;1.3384268;0.30864445;0.06792964;1;1;0;1;0;0;0;0
0;1.2612594;1.51898945;0.30864445;0.4253451;1;1;0;1;0;0;0;0
0;1.5704855;1.51898945;0.99615472;0.82565042;1;1;0;0;0;0;0;0
0;1.7132052;2.00048985;2.06179565;0.63979438;1;1;0;0;0;0;0;0
0;2.0700045;2.22619316;3.14462434;0.66838761;1;1;0;0;0;0;0;0
0;2.1651509;2.61741223;4.00401218;0.45393834;1;1;0;1;0;0;0;0
0;2.1651509;2.16600561;3.69463256;0.48253157;1;1;0;1;0;1;0;0
0;2.0937911;2.27133382;3.41962845;0.28237892;1;1;0;1;0;0;0;0
0;1.784565;1.78983343;3.4368162;0.18230259;1;1;0;1;0;0;0;0
0;1.6418453;1.27823925;2.5602406;0.12511611;1;1;0;1;0;0;0;0
0;1.6180587;2.40675581;2.90399574;0.21089582;1;1;0;1;0;0;0;0
0;1.4277658;0.96225462;1.88991808;0.22519244;1;1;0;1;0;0;0;0
0;1.3088327;0.72150442;1.78679154;0.25378568;1;1;0;0;0;0;0;0
1;1.0233933;0.64626998;1.71804051;0.02503978;1;1;0;1;0;0;0;0
1;0.9044602;0.45066045;1.25397108;0.1108195;1;1;0;1;0;0;0;0
1;0.5238743;0.52589488;0.30864445;0.0393364;1;1;0;0;0;0;0;0
1;0.476301;0.40551978;-0.51636788;0.1108195;1;1;0;0;0;0;0;0
1;0.3573679;0.66131687;-0.65386994;0.06792964;1;1;0;0;0;0;0;0
0;0.2860081;0.49580111;-0.67105769;0.12511611;0;1;0;0;0;0;0;0
0;0.3811546;0.78169197;-0.68824545;-0.2751892;0;1;0;0;0;0;0;0
0;0.5238743;0.79673886;-0.56793115;-0.18940949;1;1;0;0;0;0;0;0
0;0.8331003;1.06758283;-0.24136377;-0.04644331;1;1;0;0;0;0;0;0
0;1.5229122;1.44375501;0.15395464;0.45393834;1;1;0;0;0;0;0;0
0;1.4991256;2.03058362;0.77271388;0.82565042;1;1;0;0;0;0;0;0
1;1.784565;2.00048985;1.66647724;1.11158278;1;1;0;0;0;0;0;0
1;2.4268037;2.73778733;3.50556723;3.11310936;1;1;0;0;0;0;0;0
1;2.8073896;2.782928;3.74619583;5.25760212;1;1;0;0;0;0;0;0
1;3.0690424;3.3697566;5.12121638;1.96937989;1;1;0;0;0;0;0;0
1;3.4258417;3.30956906;5.01808984;1.25454897;1;1;0;1;0;1;0;0
0;3.4972016;3.9716321;4.57120816;3.25607554;1;1;0;1;0;0;0;0
1;3.283122;3.29452217;4.27901629;2.25531226;1;1;0;1;0;0;0;0
1;3.3069086;2.4218027;3.83213461;3.54200791;1;1;0;1;0;0;0;0
0;3.1166157;3.06881886;4.10713872;2.54124462;1;1;0;1;0;0;0;0
0;2.783603;2.90330309;4.15870199;2.11234607;1;1;0;1;0;1;0;0
0;2.3792305;1.9403023;2.78368144;1.68344752;1;1;0;0;0;1;1;0
0;2.1175777;1.08262972;1.73522827;0.76846394;1;1;0;0;0;0;0;0
1;1.7607784;1.60927078;2.37117528;2.82717699;1;1;0;1;0;0;0;0
0;1.3801925;0.70645753;1.58053846;2.11234607;1;1;0;1;0;0;0;0
0;1.2612594;1.15786415;1.33990986;0.52542143;1;1;0;0;0;0;0;0
0;1.1185397;1.24814548;0.87584043;0.28237892;1;1;0;0;0;0;0;0
0;0.97582;1.47384879;1.06490575;0.63979438;1;1;0;0;0;0;0;0
0;0.8093137;1.66945833;0.99615472;0.21089582;1;1;0;1;0;0;0;0
0;0.7379538;1.12777038;0.66958734;0.53971805;1;1;0;1;0;0;0;0
0;0.9282468;0.48075422;0.49770977;0.43964172;1;1;0;1;0;0;0;0
1;0.7855271;0.75159819;0.72115061;0.31097215;1;1;0;0;0;0;0;0
1;0.9520334;0.72150442;1.42584865;0.1108195;1;1;0;0;0;0;0;0
1;1.2136862;0.70645753;1.71804051;7.40209488;1;1;0;1;0;0;0;0
1;1.3088327;0.91711396;1.63210173;0.23948906;0;1;0;1;0;0;0;0
1;1.3326193;0.81178574;1.54616294;1.25454897;1;1;0;0;0;0;1;0
1;1.6894186;0.82683263;1.95866911;0.82565042;1;1;0;0;0;0;1;0
1;1.5466989;1.00739528;1.46022416;1.68344752;1;1;0;0;0;0;1;0
0;1.4277658;1.88011475;1.52897519;1.25454897;1;1;0;0;0;0;1;0
0;1.2850461;1.579177;1.35709762;0.49682819;1;1;0;0;0;0;1;0
1;1.5466989;1.30833303;1.08209351;0.41104848;1;1;0;1;0;0;0;0
1;1.7132052;2.19609939;1.5633507;0.82565042;1;1;0;1;0;0;0;0
0;1.8559249;2.37666204;2.14773444;0.9686166;1;1;0;1;0;0;0;0
0;1.9986446;2.48199025;2.09617116;0.65409099;1;1;0;1;0;0;0;0
0;2.0462179;3.00863131;2.40555079;0.73987071;1;1;0;1;0;0;0;0
1;2.0700045;2.75283422;2.37117528;0.82565042;1;1;0;1;0;0;0;0
0;1.974858;2.61741223;2.6805549;1.11158278;1;1;0;1;0;0;0;0
1;1.8559249;2.00048985;2.02742014;0.9686166;1;1;0;1;0;0;0;0
1;1.7369918;2.58731846;1.58053846;1.25454897;1;1;0;1;0;0;0;0
0;1.4991256;1.74469276;1.35709762;0.45393834;1;1;0;1;0;0;0;0
0;1.6418453;2.12086495;1.5633507;0.35386201;1;1;0;1;0;0;0;0
1;1.7369918;2.22619316;1.20240781;0.52542143;1;1;0;1;0;0;0;0
0;1.5466989;1.63936455;1.25397108;1.11158278;1;1;0;1;0;0;0;0
1;1.4277658;1.56413011;1.33990986;0.8113538;1;1;0;1;0;0;0;0
0;1.2612594;1.68450521;1.18522005;0.55401467;1;1;0;1;0;0;0;0
1;1.4277658;1.48889568;1.01334248;1.11158278;1;1;0;0;0;0;0;0
0;1.475339;1.53403634;1.5633507;0.9686166;1;1;0;0;0;0;0;0
0;1.5229122;1.92525541;1.87273033;0.52542143;1;1;0;1;0;0;0;0
0;1.4277658;1.32337992;2.04460789;0.43964172;1;1;0;1;0;0;0;0
0;1.1423264;1.66945833;2.14773444;0.28237892;1;1;0;0;0;0;0;0
0;1.0709665;1.2180517;1.90710584;0.4253451;1;1;0;0;0;0;0;0
1;1.166113;1.4588019;1.46022416;0.45393834;1;1;0;0;0;0;0;0
0;1.1185397;1.60927078;1.3227221;0.35386201;1;1;0;0;0;0;0;0
0;0.97582;1.32337992;1.11646902;0.21089582;1;1;0;0;0;0;0;0
0;1.0233933;1.30833303;0.87584043;0.21089582;1;1;0;0;0;0;0;0
0;1.2850461;1.83497409;0.82427715;0.23948906;1;1;0;0;0;0;0;0
0;1.4039792;1.98544296;1.09928127;0.28237892;1;1;0;1;0;0;0;0
1;1.7132052;2.22619316;1.06490575;0.82565042;1;1;0;0;0;0;0;0
0;2.2602974;2.73778733;2.07898341;0.82565042;1;1;0;1;0;0;0;0
1;2.284084;2.76788111;2.93837125;4.11387265;1;1;0;1;0;0;0;0
1;2.3792305;2.31647449;3.24775088;1.8264137;1;1;0;1;0;0;0;0
1;2.6170967;3.05377197;3.76338358;7.2591287;1;1;0;1;0;0;1;0
1;2.7360298;2.45189647;4.15870199;2.82717699;1;1;0;1;0;0;1;0
1;2.783603;2.43684958;3.47119172;4.5427712;1;1;0;1;0;0;1;0
1;2.1175777;2.48199025;1.76960378;3.54200791;1;1;0;1;0;0;1;0
1;2.3316573;2.27133382;1.01334248;3.11310936;1;1;0;1;0;0;1;0
1;2.474377;2.85816243;1.33990986;1.8264137;1;1;0;1;0;0;1;0
1;2.6884565;3.86630389;2.35398752;2.68421081;1;1;0;1;0;0;0;0
1;3.1879755;3.98667899;2.78368144;1.54048134;1;1;0;1;0;0;0;0
1;3.2117622;3.9716321;3.19618761;2.39827844;1;1;0;1;0;0;1;0
1;3.283122;4.85939846;3.98682442;3.11310936;1;1;0;0;0;0;1;0
1;3.2355488;3.71583502;3.71182031;2.39827844;1;1;0;0;0;1;0;1
1;3.2355488;3.18919396;2.76649368;2.68421081;1;1;0;1;0;0;0;1
1;2.4268037;2.97853753;2.57742836;1.96937989;1;1;0;1;0;0;0;1
0;2.6170967;2.0606774;2.21648546;1.54048134;1;1;0;1;0;0;0;0
1;2.0700045;2.31647449;2.02742014;1.39751515;1;1;0;1;0;0;0;0
1;1.4277658;2.04563051;1.47741192;1.54048134;1;1;0;1;0;0;0;0
1;1.1185397;1.44375501;0.75552613;1.25454897;1;1;0;1;0;0;0;0
0;1.0233933;1.27823925;0.53208529;0.71127747;1;1;0;1;0;0;0;0
